drug_id,preferred_name,approval_status,is_supportive_care,rxnorm_in,ncit_code,normalized_key,sources
,Deep Group,investigational,False,,,deepgroup,CTGOV_INV
,Definity Suspension for,investigational,False,,,definitysuspensionfor,CTGOV_INV
,Definity contrast agent,investigational,False,,,definitycontrastagent,CTGOV_INV
,Degarelix acetate,investigational,False,,,degarelixacetate,CTGOV_INV
,Denosumab / Zoledronic Acid,investigational,False,,,denosumabzoledronicacid,CTGOV_INV
,Deoxycholic acid,investigational,False,,,deoxycholicacid,CTGOV_INV
,Desflurane,investigational,False,,,desflurane,CTGOV_INV
,Desloratadine,investigational,False,,,desloratadine,CTGOV_INV
,DetoxPC,investigational,False,,,detoxpc,CTGOV_INV
,Dexamethasone / Prednisolone,investigational,False,,,dexamethasoneprednisolone,CTGOV_INV
,Dexamethasone IV,investigational,False,,,dexamethasoneiv,CTGOV_INV
,Dexamethasone continuous,investigational,False,,,dexamethasonecontinuous,CTGOV_INV
,Dexamethasone intermittent,investigational,False,,,dexamethasoneintermittent,CTGOV_INV
,Dexamethasone plus Radium-223,investigational,False,,,dexamethasoneplusradium223,CTGOV_INV
,Dexamthasone,investigational,False,,,dexamthasone,CTGOV_INV
,Dexmedetomidine,investigational,False,,,dexmedetomidine,CTGOV_INV
,Diagnostic PET/CT scans,investigational,False,,,diagnosticpetctscans,CTGOV_INV
,Dichloroacetate DCA,investigational,False,,,dichloroacetatedca,CTGOV_INV
,Digoxin,investigational,False,,,digoxin,CTGOV_INV
,Dimethyl Sulfoxide,investigational,False,,,dimethylsulfoxide,CTGOV_INV
,Dinituximab,investigational,False,,,dinituximab,CTGOV_INV
,Diphenhydramine,investigational,False,,,diphenhydramine,CTGOV_INV
,Diphenylcyclopropenone DPCP,investigational,False,,,diphenylcyclopropenonedpcp,CTGOV_INV
,Direct antiviral agents for hepatitis C,investigational,False,,,directantiviralagentsforhepatitisc,CTGOV_INV
,Disitamab Vedotin,investigational,False,,,disitamabvedotin,CTGOV_INV
,Disitamab Vedotin combined with Bicalutamide,investigational,False,,,disitamabvedotincombinedwithbicalutamide,CTGOV_INV
,Docetaxel & Gemcitabine,investigational,False,,,docetaxelgemcitabine,CTGOV_INV
,Docetaxel + Carboplatin + Trastuzumab + Pertuzumab,investigational,False,,,docetaxelcarboplatintrastuzumabpertuzumab,CTGOV_INV
,Docetaxel + Doxorubicin,investigational,False,,,docetaxeldoxorubicin,CTGOV_INV
,Docetaxel + Estramustine + Hydrocortisone,investigational,False,,,docetaxelestramustinehydrocortisone,CTGOV_INV
,Docetaxel + Prednisone,investigational,False,,,docetaxelprednisone,CTGOV_INV
,Docetaxel intermittent,investigational,False,,,docetaxelintermittent,CTGOV_INV
,Docetaxel monotherapy,investigational,False,,,docetaxelmonotherapy,CTGOV_INV
,"Docetaxel, Cisplatin, 5-Fu",investigational,False,,,docetaxelcisplatin5fu,CTGOV_INV
,Doctor-prescribed treatment,investigational,False,,,doctorprescribedtreatment,CTGOV_INV
,Domvanalimab,investigational,False,,,domvanalimab,CTGOV_INV
,Domvanalimab DOM,investigational,False,,,domvanalimabdom,CTGOV_INV
,Donepezil,investigational,False,,,donepezil,CTGOV_INV
,Dose escalation followed by treatment with MTD,investigational,False,,,doseescalationfollowedbytreatmentwithmtd,CTGOV_INV
,Dose-intensified TMZ,investigational,False,,,doseintensifiedtmz,CTGOV_INV
,Doublet or triplet chemotherapy combined with cetuximab,investigational,False,,,doubletortripletchemotherapycombinedwithcetuximab,CTGOV_INV
,Dovitinib,investigational,False,,,dovitinib,CTGOV_INV
,Doxepin Hydrochloride,investigational,False,,,doxepinhydrochloride,CTGOV_INV
,Doxorubicin + Cisplatin,investigational,False,,,doxorubicincisplatin,CTGOV_INV
,Doxorubicin + Cyclophosphamide + Cisplatin,investigational,False,,,doxorubicincyclophosphamidecisplatin,CTGOV_INV
,Doxorubicin HCl liposomal,investigational,False,,,doxorubicinhclliposomal,CTGOV_INV
,Doxorubicin pegylated,investigational,False,,,doxorubicinpegylated,CTGOV_INV
,"Doxorubicin, Rituxan, Cyclophosphamide, Vincristine and Prednisone",investigational,False,,,doxorubicinrituxancyclophosphamidevincristineandprednisone,CTGOV_INV
,DpC,investigational,False,,,dpc,CTGOV_INV
,Drug-based intervention,investigational,False,,,drugbasedintervention,CTGOV_INV
,Duloxetine,investigational,False,,,duloxetine,CTGOV_INV
,Durvalumab + Monalizumab,investigational,False,,,durvalumabmonalizumab,CTGOV_INV
,Durvalumab + Oleclumab,investigational,False,,,durvalumaboleclumab,CTGOV_INV
,Durvalumab with etoposide and Carboplatin/Cisplatin,investigational,False,,,durvalumabwithetoposideandcarboplatincisplatin,CTGOV_INV
,E7389,investigational,False,,,e7389,CTGOV_INV
,EC regimen,investigational,False,,,ecregimen,CTGOV_INV
,EC-T,investigational,False,,,ect,CTGOV_INV
,EF5,investigational,False,,,ef5,CTGOV_INV
,EG-007,investigational,False,,,eg007,CTGOV_INV
,EG1206A,investigational,False,,,eg1206a,CTGOV_INV
,EGFR antibody and Chemotherapy,investigational,False,,,egfrantibodyandchemotherapy,CTGOV_INV
,EGFR-TK Inhibitor,investigational,False,,,egfrtkinhibitor,CTGOV_INV
,EGFR-TKI,investigational,False,,,egfrtki,CTGOV_INV
,EGFR-TKI and Chemotherapy,investigational,False,,,egfrtkiandchemotherapy,CTGOV_INV
,EGFR-TKIs,investigational,False,,,egfrtkis,CTGOV_INV
,ENI using IMRT with or without chemotherapy,investigational,False,,,eniusingimrtwithorwithoutchemotherapy,CTGOV_INV
,EPI-7386 with Enzalutamide,investigational,False,,,epi7386withenzalutamide,CTGOV_INV
,EPIC with FUDR and Leucovorin,investigational,False,,,epicwithfudrandleucovorin,CTGOV_INV
,EPOCH,investigational,False,,,epoch,CTGOV_INV
,EPOCH II,investigational,False,,,epochii,CTGOV_INV
,ERAS-601,investigational,False,,,eras601,CTGOV_INV
,ES102,investigational,False,,,es102,CTGOV_INV
,ESG206,investigational,False,,,esg206,CTGOV_INV
,ESK981,investigational,False,,,esk981,CTGOV_INV
,ESPB group,investigational,False,,,espbgroup,CTGOV_INV
,ETBX-071 PSA-based Oncolytic Virus,investigational,False,,,etbx071psabasedoncolyticvirus,CTGOV_INV
,ETC-159,investigational,False,,,etc159,CTGOV_INV
,EU sourced Keytruda,investigational,False,,,eusourcedkeytruda,CTGOV_INV
,Eculizumab,investigational,False,,,eculizumab,CTGOV_INV
,Eftozanermin alfa,investigational,False,,,eftozanerminalfa,CTGOV_INV
,Eligard Exposure,investigational,False,,,eligardexposure,CTGOV_INV
,Elimusertib BAY1895344,investigational,False,,,elimusertibbay1895344,CTGOV_INV
,Emactuzumab,investigational,False,,,emactuzumab,CTGOV_INV
,Empagliflozin,investigational,False,,,empagliflozin,CTGOV_INV
,Encorafenib/Binimetinib/Cetuximab Protocol,investigational,False,,,encorafenibbinimetinibcetuximabprotocol,CTGOV_INV
,EndoTAG-1,investigational,False,,,endotag1,CTGOV_INV
,EndoTAG-1 + paclitaxel,investigational,False,,,endotag1paclitaxel,CTGOV_INV
,"Endocrine Therapy ET: letrozole, anastrozole, exemestane, tamoxifen",investigational,False,,,endocrinetherapyetletrozoleanastrozoleexemestanetamoxifen,CTGOV_INV
,"Endocrine Therapy Tamoxifen, Anastrozol, Letrozole, Exemestane",investigational,False,,,endocrinetherapytamoxifenanastrozolletrozoleexemestane,CTGOV_INV
,Endocrine therapy,investigational,False,,,endocrinetherapy,CTGOV_INV
,Endostar,investigational,False,,,endostar,CTGOV_INV
,Endostarrh recombinant endostatin plus Docetaxel,investigational,False,,,endostarrhrecombinantendostatinplusdocetaxel,CTGOV_INV
,Endostatin and Capecitabine,investigational,False,,,endostatinandcapecitabine,CTGOV_INV
,Endoxifen Hydrochloride,investigational,False,,,endoxifenhydrochloride,CTGOV_INV
,Enema,investigational,False,,,enema,CTGOV_INV
,Enfortumab Vedotin,investigational,False,,,enfortumabvedotin,CTGOV_INV
,Enoxaparin,investigational,False,,,enoxaparin,CTGOV_INV
,Entinostat,investigational,False,,,entinostat,CTGOV_INV
,Entospletinib,investigational,False,,,entospletinib,CTGOV_INV
,Envafolimab,investigational,False,,,envafolimab,CTGOV_INV
,"Enzalutamide,, soft capsules, once daily",investigational,False,,,enzalutamidesoftcapsulesoncedaily,CTGOV_INV
,Enzastaurin LY317615,investigational,False,,,enzastaurinly317615,CTGOV_INV
,Epacadostat,investigational,False,,,epacadostat,CTGOV_INV
,Epinephrine,investigational,False,,,epinephrine,CTGOV_INV
,Epirubicin + Cyclophosphamide - Docetaxel + Trastuzumab + Pertuzumab,investigational,False,,,epirubicincyclophosphamidedocetaxeltrastuzumabpertuzumab,CTGOV_INV
,Epirubicin + cisplatin + 5-fluorouracil OR epirubicin + cisplatin + capecitabine OR epirubicin + oxaliplatin + capecitabine OR 5-Fluorouracil + leucovorin + oxaliplatin + docetaxel,investigational,False,,,epirubicincisplatin5fluorouracilorepirubicincisplatincapecitabineorepirubicinoxaliplatincapecitabineor5fluorouracilleucovorinoxaliplatindocetaxel,CTGOV_INV
,Erlotinib HCl OSI-774,investigational,False,,,erlotinibhclosi774,CTGOV_INV
,Erlotinib Tarceva™,investigational,False,,,erlotinibtarceva,CTGOV_INV
,Erwinase,investigational,False,,,erwinase,CTGOV_INV
,Erythromycin,investigational,False,,,erythromycin,CTGOV_INV
,"Escalation cohort: Regorafenib Stivarga, BAY73-4506",investigational,False,,,escalationcohortregorafenibstivargabay734506,CTGOV_INV
,Esketamine,investigational,False,,,esketamine,CTGOV_INV
,Esomeprazole Nexium,investigational,False,,,esomeprazolenexium,CTGOV_INV
,"Esomeprazole, Bismuth tripotassium dicitrate, Tetracycline, and Metronidazole",investigational,False,,,esomeprazolebismuthtripotassiumdicitratetetracyclineandmetronidazole,CTGOV_INV
,Ethinylestradiol and Cyproterone Acetate,investigational,False,,,ethinylestradiolandcyproteroneacetate,CTGOV_INV
,Etoposide + cisplatin/carboplatin,investigational,False,,,etoposidecisplatincarboplatin,CTGOV_INV
,Etrumadenant,investigational,False,,,etrumadenant,CTGOV_INV
,Everolimus Afinitor tablets,investigational,False,,,everolimusafinitortablets,CTGOV_INV
,Everolimus plus Octreotide LAR plus Metformin,investigational,False,,,everolimusplusoctreotidelarplusmetformin,CTGOV_INV
,Evolocumab,investigational,False,,,evolocumab,CTGOV_INV
,Evorpacept ALX148,investigational,False,,,evorpaceptalx148,CTGOV_INV
,Exenatide,investigational,False,,,exenatide,CTGOV_INV
,Experimental: CAR-T cells Infusion,investigational,False,,,experimentalcartcellsinfusion,CTGOV_INV
,F-18 16 Alpha-Fluoroestradiol,investigational,False,,,f1816alphafluoroestradiol,CTGOV_INV
,F-18 NaF,investigational,False,,,f18naf,CTGOV_INV
,"F-18Fluoro-DOPA PET, a diagnostic radiopharmaceutical",investigational,False,,,f18fluorodopapetadiagnosticradiopharmaceutical,CTGOV_INV
,F-627,investigational,False,,,f627,CTGOV_INV
,F18-DCFPyL,investigational,False,,,f18dcfpyl,CTGOV_INV
,FACBC,investigational,False,,,facbc,CTGOV_INV
,FACBC PET-CT Scan,investigational,False,,,facbcpetctscan,CTGOV_INV
,"FCN-437c, Letrozole or anastrozole, Goserelin acetate",investigational,False,,,fcn437cletrozoleoranastrozolegoserelinacetate,CTGOV_INV
,FHND9041,investigational,False,,,fhnd9041,CTGOV_INV
,FK506 Tacrolimus or Cyclosporine,investigational,False,,,fk506tacrolimusorcyclosporine,CTGOV_INV
,FLOT scheme,investigational,False,,,flotscheme,CTGOV_INV
,FLT,investigational,False,,,flt,CTGOV_INV
,FOLFIRI,investigational,False,,,folfiri,CTGOV_INV
,"FOLFIRI Irinotecan, 5-Fluorouracil, and Leucovorin",investigational,False,,,folfiriirinotecan5fluorouracilandleucovorin,CTGOV_INV
,FOLFIRI Protocol,investigational,False,,,folfiriprotocol,CTGOV_INV
,FOLFIRI regimen,investigational,False,,,folfiriregimen,CTGOV_INV
,FOLFOX,investigational,False,,,folfox,CTGOV_INV
,FOLFOX Oxaliplatin/Leucovorin/5-Fluorouracil,investigational,False,,,folfoxoxaliplatinleucovorin5fluorouracil,CTGOV_INV
,FOLFOX regimen,investigational,False,,,folfoxregimen,CTGOV_INV
,"FOLFOX {5-fluorouracil 5-FU, leucovorin, and oxaliplatin}",investigational,False,,,folfox5fluorouracil5fuleucovorinandoxaliplatin,CTGOV_INV
,FOLFOXIRI-HAIP+Fuquinitinib,investigational,False,,,folfoxirihaipfuquinitinib,CTGOV_INV
,FPA144,investigational,False,,,fpa144,CTGOV_INV
,FT819,investigational,False,,,ft819,CTGOV_INV
,Famitinib,investigational,False,,,famitinib,CTGOV_INV
,Fenofibrate,investigational,False,,,fenofibrate,CTGOV_INV
,Fenretinide,investigational,False,,,fenretinide,CTGOV_INV
,Fentanyl,investigational,False,,,fentanyl,CTGOV_INV
,Fentanyl 1-day transdermal patch Double Blind Phase,investigational,False,,,fentanyl1daytransdermalpatchdoubleblindphase,CTGOV_INV
,Fentanyl 1-day transdermal patch Titration Phase,investigational,False,,,fentanyl1daytransdermalpatchtitrationphase,CTGOV_INV
,Fentanyl 3-day transdermal patch Double Blind Phase,investigational,False,,,fentanyl3daytransdermalpatchdoubleblindphase,CTGOV_INV
,Fentanyl Ethypharm,investigational,False,,,fentanylethypharm,CTGOV_INV
,Fermented Wheat germ extract,investigational,False,,,fermentedwheatgermextract,CTGOV_INV
,Ficlatuzumab,investigational,False,,,ficlatuzumab,CTGOV_INV
,Filgrastim G-CSF,investigational,False,,,filgrastimgcsf,CTGOV_INV
,Finasteride,investigational,False,,,finasteride,CTGOV_INV
,Fish oil supplement,investigational,False,,,fishoilsupplement,CTGOV_INV
,Fixed Dose Plerixafor,investigational,False,,,fixeddoseplerixafor,CTGOV_INV
,Fludara,investigational,False,,,fludara,CTGOV_INV
,Fludarabine and Busulfan,investigational,False,,,fludarabineandbusulfan,CTGOV_INV
,Fludarabine and Cyclophosphosphamide,investigational,False,,,fludarabineandcyclophosphosphamide,CTGOV_INV
,Fludarabine and Melphalan,investigational,False,,,fludarabineandmelphalan,CTGOV_INV
,"Fludarabine, Thiotepa, Melphalan, Thymoglobuline ATG",investigational,False,,,fludarabinethiotepamelphalanthymoglobulineatg,CTGOV_INV
,Fludeoxyglucose F-18,investigational,False,,,fludeoxyglucosef18,CTGOV_INV
,Fludrocortisone acetate,investigational,False,,,fludrocortisoneacetate,CTGOV_INV
,Flumatinib,investigational,False,,,flumatinib,CTGOV_INV
,Fluocinonide Cream,investigational,False,,,fluocinonidecream,CTGOV_INV
,Fluorescein Sodium,investigational,False,,,fluoresceinsodium,CTGOV_INV
,Fluoroestradiol 18F,investigational,False,,,fluoroestradiol18f,CTGOV_INV
,Fluorouracil/cisplatin control arm,investigational,False,,,fluorouracilcisplatincontrolarm,CTGOV_INV
,Fluoruracil,investigational,False,,,fluoruracil,CTGOV_INV
,Fluvastatin,investigational,False,,,fluvastatin,CTGOV_INV
,Fluzoparib,investigational,False,,,fluzoparib,CTGOV_INV
,Fluzoparib Capsules,investigational,False,,,fluzoparibcapsules,CTGOV_INV
,Fluzoparib+Apatinib,investigational,False,,,fluzoparibapatinib,CTGOV_INV
,Folfirinox,investigational,False,,,folfirinox,CTGOV_INV
,Folfox Protocol,investigational,False,,,folfoxprotocol,CTGOV_INV
,Folinic acid,investigational,False,,,folinicacid,CTGOV_INV
,Follitropin beta,investigational,False,,,follitropinbeta,CTGOV_INV
,Fosifloxuridine Nafalbenamide,investigational,False,,,fosifloxuridinenafalbenamide,CTGOV_INV
,Fotemustine,investigational,False,,,fotemustine,CTGOV_INV
,Foxy-5,investigational,False,,,foxy5,CTGOV_INV
,Fragmin 5000 UNT in Prefilled Syringe,investigational,False,,,fragmin5000untinprefilledsyringe,CTGOV_INV
,Fruquintinib combined with anti-PD-1 antibodies,investigational,False,,,fruquintinibcombinedwithantipd1antibodies,CTGOV_INV
,Furmonertinib,investigational,False,,,furmonertinib,CTGOV_INV
,G-202,investigational,False,,,g202,CTGOV_INV
,G-CSF,investigational,False,,,gcsf,CTGOV_INV
,G-CSF plus plerixafor,investigational,False,,,gcsfplusplerixafor,CTGOV_INV
,G250 peptide,investigational,False,,,g250peptide,CTGOV_INV
,GB226,investigational,False,,,gb226,CTGOV_INV
,GC012F,investigational,False,,,gc012f,CTGOV_INV
,GDC-0084,investigational,False,,,gdc0084,CTGOV_INV
,GDC-0927,investigational,False,,,gdc0927,CTGOV_INV
,GDC-0941,investigational,False,,,gdc0941,CTGOV_INV
,GDC-0941 Matching Placebo,investigational,False,,,gdc0941matchingplacebo,CTGOV_INV
,GDC-0980,investigational,False,,,gdc0980,CTGOV_INV
,GDC-0980 Matching Placebo,investigational,False,,,gdc0980matchingplacebo,CTGOV_INV
,GDP chemotherapy,investigational,False,,,gdpchemotherapy,CTGOV_INV
,GH2616 Tablets,investigational,False,,,gh2616tablets,CTGOV_INV
,GLS-012+GLS-010,investigational,False,,,gls012gls010,CTGOV_INV
,GLS-012+GLS-010+paclitaxel+carboplatin,investigational,False,,,gls012gls010paclitaxelcarboplatin,CTGOV_INV
,GLS-012+GLS-010+pemetrexed+carboplatin,investigational,False,,,gls012gls010pemetrexedcarboplatin,CTGOV_INV
,GM-CSF,investigational,False,,,gmcsf,CTGOV_INV
,GM-CT-01,investigational,False,,,gmct01,CTGOV_INV
,GNC-035,investigational,False,,,gnc035,CTGOV_INV
,GNKG168,investigational,False,,,gnkg168,CTGOV_INV
,GR1803,investigational,False,,,gr1803,CTGOV_INV
,GSK1120212,investigational,False,,,gsk1120212,CTGOV_INV
,GSK1120212B,investigational,False,,,gsk1120212b,CTGOV_INV
,GSK1363089 formerly XL880,investigational,False,,,gsk1363089formerlyxl880,CTGOV_INV
,GSK2118436,investigational,False,,,gsk2118436,CTGOV_INV
,GSK2126458,investigational,False,,,gsk2126458,CTGOV_INV
,GSK2315698,investigational,False,,,gsk2315698,CTGOV_INV
,GSK2820151,investigational,False,,,gsk2820151,CTGOV_INV
,GSK3145095,investigational,False,,,gsk3145095,CTGOV_INV
,GSK3174998,investigational,False,,,gsk3174998,CTGOV_INV
,GT-220F capsule,investigational,False,,,gt220fcapsule,CTGOV_INV
,GT0918,investigational,False,,,gt0918,CTGOV_INV
,"GTX gemcitabine, docetaxel and capecitabine",investigational,False,,,gtxgemcitabinedocetaxelandcapecitabine,CTGOV_INV
,GTX-006 Acapodene,investigational,False,,,gtx006acapodene,CTGOV_INV
,GTx-758,investigational,False,,,gtx758,CTGOV_INV
,GVAX,investigational,False,,,gvax,CTGOV_INV
,GVHD Prophylaxis,investigational,False,,,gvhdprophylaxis,CTGOV_INV
,Ga-68-NGUL,investigational,False,,,ga68ngul,CTGOV_INV
,Ga-68MTP220 PET/CT Scan,investigational,False,,,ga68mtp220petctscan,CTGOV_INV
,Gadolinium,investigational,False,,,gadolinium,CTGOV_INV
,"Gadoxetic Acid Disodium Eovist, BAY86-4873",investigational,False,,,gadoxeticaciddisodiumeovistbay864873,CTGOV_INV
,Gallium Ga 68-labeled PSMA-11,investigational,False,,,galliumga68labeledpsma11,CTGOV_INV
,Gallium Gaozetotide,investigational,False,,,galliumgaozetotide,CTGOV_INV
,Gamma-Secretase Inhibitor RO4929097,investigational,False,,,gammasecretaseinhibitorro4929097,CTGOV_INV
,Ganglioside-monosialic acid,investigational,False,,,gangliosidemonosialicacid,CTGOV_INV
,Gecacitinib,investigational,False,,,gecacitinib,CTGOV_INV
,Gedatolisib,investigational,False,,,gedatolisib,CTGOV_INV
,Gefitinib IRESSA,investigational,False,,,gefitinibiressa,CTGOV_INV
,Gem/nab-P Chemotherapy,investigational,False,,,gemnabpchemotherapy,CTGOV_INV
,"Gemcitabine , Docetaxel",investigational,False,,,gemcitabinedocetaxel,CTGOV_INV
,Gemcitabine alone,investigational,False,,,gemcitabinealone,CTGOV_INV
,Gemcitabine and Carboplatin,investigational,False,,,gemcitabineandcarboplatin,CTGOV_INV
,Gemcitabine hydrochloride for,investigational,False,,,gemcitabinehydrochloridefor,CTGOV_INV
,Gemcitabine plus Abraxane,investigational,False,,,gemcitabineplusabraxane,CTGOV_INV
,Gemcitabine+CisplatinGP; Cyclophosphamide+Etoposide+CisplatinCEP,investigational,False,,,gemcitabinecisplatingpcyclophosphamideetoposidecisplatincep,CTGOV_INV
,"Gemcitabine, Vinorelbine, or Eribulin",investigational,False,,,gemcitabinevinorelbineoreribulin,CTGOV_INV
,"Gemcitabine, albumin-bound paclitaxel",investigational,False,,,gemcitabinealbuminboundpaclitaxel,CTGOV_INV
,"Gemcitabine, albumin-bound paclitaxel, S-1",investigational,False,,,gemcitabinealbuminboundpaclitaxels1,CTGOV_INV
,Gemcitabine/S-1,investigational,False,,,gemcitabines1,CTGOV_INV
,Gemcitabine/carboplatin,investigational,False,,,gemcitabinecarboplatin,CTGOV_INV
,Gemcitabine/nab-paclitaxel,investigational,False,,,gemcitabinenabpaclitaxel,CTGOV_INV
,Gemtuzumab Ozogamicin GO,investigational,False,,,gemtuzumabozogamicingo,CTGOV_INV
,Genexl PM,investigational,False,,,genexlpm,CTGOV_INV
,Gimatecan,investigational,False,,,gimatecan,CTGOV_INV
,Giredestrant,investigational,False,,,giredestrant,CTGOV_INV
,Globulina antilinfocitaria,investigational,False,,,globulinaantilinfocitaria,CTGOV_INV
,Glucophage Tablet,investigational,False,,,glucophagetablet,CTGOV_INV
,Glutamine,investigational,False,,,glutamine,CTGOV_INV
,GnRH agonist,investigational,False,,,gnrhagonist,CTGOV_INV
,GnRH analogue,investigational,False,,,gnrhanalogue,CTGOV_INV
,GnRHa + gonadotropins,investigational,False,,,gnrhagonadotropins,CTGOV_INV
,GnRh Leuprolide,investigational,False,,,gnrhleuprolide,CTGOV_INV
,Golcadomide,investigational,False,,,golcadomide,CTGOV_INV
,Golidocitinib,investigational,False,,,golidocitinib,CTGOV_INV
,Gonadotropin,investigational,False,,,gonadotropin,CTGOV_INV
,Gotistobart,investigational,False,,,gotistobart,CTGOV_INV
,Granulocyte Colony-Stimulating Factor,investigational,False,,,granulocytecolonystimulatingfactor,CTGOV_INV
,Granulocyte Macrophage Colony Stimulating Factor GM-CSF,investigational,False,,,granulocytemacrophagecolonystimulatingfactorgmcsf,CTGOV_INV
,Granulocyte colony-stimulating factor G-CSF,investigational,False,,,granulocytecolonystimulatingfactorgcsf,CTGOV_INV
,Guadecitabine,investigational,False,,,guadecitabine,CTGOV_INV
,Gum Arabic,investigational,False,,,gumarabic,CTGOV_INV
,Gusacitinib,investigational,False,,,gusacitinib,CTGOV_INV
,HAIC of FOLFOX,investigational,False,,,haicoffolfox,CTGOV_INV
,HAIC+TQB2450+Anlotinib,investigational,False,,,haictqb2450anlotinib,CTGOV_INV
,HB-201,investigational,False,,,hb201,CTGOV_INV
,HB-202,investigational,False,,,hb202,CTGOV_INV
,HBI-8000,investigational,False,,,hbi8000,CTGOV_INV
,HBT-708,investigational,False,,,hbt708,CTGOV_INV
,HCB101,investigational,False,,,hcb101,CTGOV_INV
,HCC Child-Pugh A expansion cohort: Regorafenib,investigational,False,,,hccchildpughaexpansioncohortregorafenib,CTGOV_INV
,HCC Child-Pugh B expansion cohort: Regorafenib,investigational,False,,,hccchildpughbexpansioncohortregorafenib,CTGOV_INV
,HCW9218,investigational,False,,,hcw9218,CTGOV_INV
,HER2 directed therapy,investigational,False,,,her2directedtherapy,CTGOV_INV
,HIPEC,investigational,False,,,hipec,CTGOV_INV
,HIPEC with Mitomycin-C,investigational,False,,,hipecwithmitomycinc,CTGOV_INV
,HL-085,investigational,False,,,hl085,CTGOV_INV
,HLX04,investigational,False,,,hlx04,CTGOV_INV
,HLX04 in,investigational,False,,,hlx04in,CTGOV_INV
,HLX10,investigational,False,,,hlx10,CTGOV_INV
,HLX208,investigational,False,,,hlx208,CTGOV_INV
,HLX53 1000mg,investigational,False,,,hlx531000mg,CTGOV_INV
,HLX53 2000mg,investigational,False,,,hlx532000mg,CTGOV_INV
,HM781-36B,investigational,False,,,hm78136b,CTGOV_INV
,HMBD-001,investigational,False,,,hmbd001,CTGOV_INV
,HMPL-415S1,investigational,False,,,hmpl415s1,CTGOV_INV
,HMPL-453,investigational,False,,,hmpl453,CTGOV_INV
,HPPH,investigational,False,,,hpph,CTGOV_INV
,HQP1351,investigational,False,,,hqp1351,CTGOV_INV
,HR070803,investigational,False,,,hr070803,CTGOV_INV
,HR20013 for,investigational,False,,,hr20013for,CTGOV_INV
,HRS-4642,investigational,False,,,hrs4642,CTGOV_INV
,HRS-7058 + Cetuximab,investigational,False,,,hrs7058cetuximab,CTGOV_INV
,HRS-7058 + SHR-1316,investigational,False,,,hrs7058shr1316,CTGOV_INV
,HRS-7058 + SHR-1316 + Platinum-containing doublet chemotherapy,investigational,False,,,hrs7058shr1316platinumcontainingdoubletchemotherapy,CTGOV_INV
,HRS-7058 + SHR-1826,investigational,False,,,hrs7058shr1826,CTGOV_INV
,HRS-7058 + SHR-1826 + SHR-1316,investigational,False,,,hrs7058shr1826shr1316,CTGOV_INV
,HS-10382Part 1: Dose escalation,investigational,False,,,hs10382part1doseescalation,CTGOV_INV
,HS-10382Part 2: Dose expansion,investigational,False,,,hs10382part2doseexpansion,CTGOV_INV
,HS-10516,investigational,False,,,hs10516,CTGOV_INV
,HS-20090,investigational,False,,,hs20090,CTGOV_INV
,HX008，Niraparib,investigational,False,,,hx008niraparib,CTGOV_INV
,HX008，Niraparib，Pyrrolitinib,investigational,False,,,hx008niraparibpyrrolitinib,CTGOV_INV
,HX008，Niraparib，Trastuzumab,investigational,False,,,hx008niraparibtrastuzumab,CTGOV_INV
,HX301,investigational,False,,,hx301,CTGOV_INV
,Haldol,investigational,False,,,haldol,CTGOV_INV
,Hartmann's solution,investigational,False,,,hartmannssolution,CTGOV_INV
,Helixor® M,investigational,False,,,helixorm,CTGOV_INV
,Herzuma,investigational,False,,,herzuma,CTGOV_INV
,High Dose GC4419:/day,investigational,False,,,highdosegc4419day,CTGOV_INV
,High dose bolus interleukin-2 HD IL2,investigational,False,,,highdosebolusinterleukin2hdil2,CTGOV_INV
,High-Dose Chemotherapy with Tandem PBSC Rescue.,investigational,False,,,highdosechemotherapywithtandempbscrescue,CTGOV_INV
,High-dose Cyclophosphamide,investigational,False,,,highdosecyclophosphamide,CTGOV_INV
,Hiltonol,investigational,False,,,hiltonol,CTGOV_INV
,"Histone Deacetylase Inhibitor, MS-275 BAY 86-5274, ZK 244894",investigational,False,,,histonedeacetylaseinhibitorms275bay865274zk244894,CTGOV_INV
,Hizentra,investigational,False,,,hizentra,CTGOV_INV
,Holmium-166-DOTMP,investigational,False,,,holmium166dotmp,CTGOV_INV
,Homoharringtonine,investigational,False,,,homoharringtonine,CTGOV_INV
,Hormone Therapy,investigational,False,,,hormonetherapy,CTGOV_INV
,Huaier Granule,investigational,False,,,huaiergranule,CTGOV_INV
,Human albumin,investigational,False,,,humanalbumin,CTGOV_INV
,Hyaluronidase-Fihj,investigational,False,,,hyaluronidasefihj,CTGOV_INV
,Hydromorphone,investigational,False,,,hydromorphone,CTGOV_INV
,Hydromorphone HCl OROS,investigational,False,,,hydromorphonehcloros,CTGOV_INV
,Hydroxychloroquine,investigational,False,,,hydroxychloroquine,CTGOV_INV
,Hyperbaric oxygen therapy,investigational,False,,,hyperbaricoxygentherapy,CTGOV_INV
,Hyperpolarized Carbon C 13 Pyruvate,investigational,False,,,hyperpolarizedcarbonc13pyruvate,CTGOV_INV
,Hyperthermic Intraperitoneal Chemotherapy,investigational,False,,,hyperthermicintraperitonealchemotherapy,CTGOV_INV
,Hypomethylating Agent HMA,investigational,False,,,hypomethylatingagenthma,CTGOV_INV
,I-040302,investigational,False,,,i040302,CTGOV_INV
